,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date,Adj Temp,Elevation (ft)
7191,Olmos,PE,-5.99,-79.75,173.9216918945312,64.68,92,2.39,0,1538017714,66.67713235272339,570.6092436352537
7192,Tel Aviv-Yafo,IL,32.08,34.78,22.19355583190918,75.2,78,3.36,20,1538015100,75.45484727000446,72.81350571556091
7193,Armilla,ES,37.14,-3.63,676.97412109375,62.6,93,3.36,20,1538017200,70.37365321407226,2221.0437754492186
7194,Cawayan,PH,9.81,123.54,13.01998996734619,80.6,88,4.7,40,1538013600,80.74950776359563,42.716503884468075
7195,Amasya,TR,40.65,35.83,407.8791198730469,53.6,71,12.75,75,1538014800,58.28365146075501,1338.1861316442871
7196,Tufanganj,IN,26.23,89.7,33.9259147644043,76.83,100,4.52,100,1538017715,77.21956924368477,111.3054981956482
7197,Komatsu,JP,36.4,136.45,5.658267021179199,69.8,68,3.36,75,1538013600,69.86497354070818,18.563868773765563
7198,Big Bend,SZ,-26.79,31.94,109.0657196044922,59,93,2.73,56,1538013600,60.25239511427521,357.8271755072022
7199,Karanja,IN,20.48,77.49,416.8436279296875,81.96,81,4.41,0,1538017716,86.74659036889892,1367.5972482568359
7200,Nova Odesa,UA,47.3,31.79,28.14714431762695,29.94,80,3.74,8,1538017716,30.26321196937065,92.3462769630432
7201,Mesyagutovo,RU,55.53,58.24,235.1958923339844,48.12,99,4.29,92,1538017716,50.8207403199176,771.6400914050294
7202,Norheimsund,NO,60.37,6.14,17.52088928222656,41.28,99,3.06,92,1538017717,41.48119132037445,57.48323439270018
7203,Cagdianao,PH,9.92,125.67,8.952888488769531,84.21,86,20.85,24,1538017717,84.31280548134322,29.372994669494627
7204,Murshidabad,IN,24.17,88.27,24.43877792358398,86.19,92,6.42,0,1538017717,86.47062902056983,80.17972016281126
7205,El Retorno,CO,2.33,-72.63,204.6880035400391,73.23,95,1.72,48,1538017717,75.58042006337006,671.5485895343019
7206,Scottsboro,US,34.67,-86.03,196.4585113525391,73.04,100,4.41,90,1538016900,75.29592129835054,644.5489423858644
7207,Kyela,TZ,-9.58,33.85,507.3413391113281,63.51,76,4.63,0,1538017718,69.33577015653503,1664.5057590100098
7208,Koshurnikovo,RU,54.3,93.39,406.1066589355469,40.83,97,3.06,92,1538017718,45.49329839815735,1332.3709709020995
7209,Sideropolis,BR,-28.6,-49.42,143.4181518554688,68.19,94,3.74,88,1538017718,69.83686203266724,470.53200933349626
7210,Xaxim,BR,-26.96,-52.53,796.6080322265625,61.89,94,3.18,8,1538017706,71.03740223757569,2613.543496450195
7211,Ubon Ratchathani,TH,15.23,104.86,125.3126602172852,87.8,70,8.05,20,1538013600,89.23895775851547,411.130788147278
7212,Andujar,ES,38.04,-4.05,214.6885223388672,61.53,87,6.31,0,1538017719,63.995255420705874,704.358691630249
7213,Milas,TR,37.31,27.78,59,69.8,37,9.17,40,1538014800,70.47749345999999,193.56956
7214,Dovers,VC,12.88,-61.18,96.11307525634766,81.96,100,17.16,64,1538017720,83.06366067638412,315.33162182403566
7215,Mount Kisco,US,41.2,-73.73,101.5497741699219,73.94,90,8.05,90,1538016960,75.10608996380677,333.1685610876466
7216,Carangola,BR,-20.73,-42.03,451.6374206542969,67.29,67,5.64,0,1538017720,72.47612540312805,1481.7501151794434
7217,Yichun,CN,47.72,128.88,227.5692443847656,61.98,61,2.95,0,1538017720,64.5931639791156,746.6182797473143
7218,Lyangasovo,RU,58.52,49.45,143.3318023681641,34.62,92,16.04,0,1538017721,36.265870486685486,470.24871048156746
7219,Constanza,DO,18.91,-70.74,1207.46826171875,75.2,100,2.06,40,1538013600,89.06528560122071,3961.5101717773437
7220,Dunkwa,GH,5.97,-1.78,116.6926040649414,70.89,96,4.63,32,1538017721,72.22997417092148,382.8497631204224
7221,Qena,EG,26.16,32.72,84.47644805908203,77,53,2.73,0,1538013600,77.97003798447555,277.1537098501587
7222,Hassleholm,SE,56.16,13.77,59.65604019165039,55.4,82,16.11,88,1538016600,56.08502673015831,195.72192290237427
7223,Pavlohrad,UA,48.53,35.87,70.46133422851562,35.6,93,6.71,0,1538015400,36.40910327326599,231.1723637902832
7224,Malkara,TR,40.89,26.9,270.1139221191406,57.39,78,19.73,92,1538017722,60.49170196085876,886.2005602453613
7225,Verkhniy Baskunchak,RU,48.23,46.72,32.97350311279297,45.51,91,4.74,24,1538017723,45.88863275783401,108.18078795257568
7226,Gyorujbarat,HU,47.61,17.65,118.8525543212891,46.4,65,5.82,0,1538015400,47.7647767501181,389.93621431945814
7227,Masakin,TN,35.73,10.58,48.07364273071289,69.8,60,19.46,40,1538015400,70.3520267550582,157.7219300166321
7228,Medak,IN,18.05,78.27,471.0003051757812,78.8,83,2.24,20,1538017200,84.20846824431518,1545.27664123291
7229,Toguchin,RU,55.24,84.4,136.3280029296875,59.46,81,6.08,24,1538017724,61.02544627796143,447.27036513183594
7230,Batarci,RO,48.03,23.17,161.6693267822266,41,93,1.12,36,1538015400,42.8564391792807,530.4111940802003
7231,Rybnaya Sloboda,RU,55.46,50.14,109.4373321533203,42.8,81,8.95,90,1538015400,44.05666231887665,359.04637682189934
7232,Xinxiang,CN,35.3,113.88,70.87821960449219,72.51,64,3.85,0,1538017725,73.32389034302521,232.54009800720215
7233,Aranyosapati,HU,48.21,22.26,105.9481658935547,48.2,65,6.71,64,1538013600,49.41659643206574,347.59898059021003
7234,Goranboy,AZ,40.61,46.79,156.4504241943359,66.2,63,4.7,75,1538015400,67.99651083399812,513.288809713745
7235,Mula,ES,38.04,-1.49,304.3747863769531,75.2,73,16.11,92,1538017200,78.69511740947938,998.6049741369629
7236,Barkly West,ZA,-28.54,24.52,1094.809692382812,48.2,24,1.12,0,1538013600,60.77163400905029,3591.895431157225
7237,Tarime,TZ,-1.35,34.38,1427.3603515625,67.2,81,12.35,0,1538017726,83.5902932753711,4682.940935820313
7238,Strathpeffer,GB,57.59,-4.54,83.7170639038086,59,93,23.04,75,1538016600,59.9613180217836,274.6622919381714
7239,Kappeln,DE,54.66,9.93,16.11261558532715,60.8,93,11.41,92,1538016600,60.98502019800937,52.86291371696472
7240,Mingguang,CN,32.78,118.01,27.48088836669922,73.68,76,9.44,8,1538017727,73.99556139226151,90.16039778900146
7241,Biswan,IN,27.49,81,133.3713836669922,81.15,85,4.18,80,1538017727,82.68149559636505,437.57017039001465
7242,Nerl,RU,56.66,40.39,121.1903076171875,39.12,96,26.55,92,1538017727,40.511621030949705,397.60600884277346
7243,Ylivieska,FI,64.07,24.53,57,42.45,97,15.7,92,1538017728,43.10452758,187.00788
7244,Finote Selam,ET,10.7,37.27,1916.253540039062,48.21,89,3.4,8,1538017728,70.21422442505614,6286.921264301756
7245,Kangavar,IR,34.5,47.96,1464.758422851562,37.86,73,2.62,0,1538017728,54.67973308409911,4805.638024028319
7246,Szczecinek,PL,53.71,16.69,136.6510620117188,58.47,96,19.73,92,1538017728,60.03915594601685,448.33027029052755
7247,Timizart,DZ,36.8,4.25,215.1250305175781,54.51,99,1.95,0,1538017729,56.98026781793152,705.790805123291
7248,Bogatyr,RU,53.43,49.95,55.52938842773438,42.8,75,2.24,40,1538015400,43.43764063555236,182.18303872924807
7249,Kara,TG,9.55,1.2,298.4984436035156,68.91,95,2.84,24,1538017729,72.33763971799254,979.3256337121582
7250,Zhashkiv,UA,49.25,30.1,237.0711059570312,39.93,74,13.69,64,1538017729,42.652273285438234,777.7923672680662
7251,Kutulik,RU,53.35,102.79,523.7875366210938,43.62,88,11.01,24,1538017730,49.63462085576782,1718.4631016479493
7252,Arcachon,FR,44.65,-1.18,17.97216033935547,60.8,72,2.24,0,1538017200,61.006373238847196,58.963782527770995
7253,Ivanjica,RS,43.58,20.23,467.9288940429688,32,100,1.12,0,1538015400,37.37319941456177,1535.1998327319338
7254,Kisujszallas,HU,47.22,20.77,84.05413055419922,41,75,2.24,0,1538014500,41.96518853790604,275.76815368743894
7255,Kangundo,KE,-1.3,37.35,1583.884399414062,60.8,87,3.36,75,1538013600,78.9876495254077,5196.4712929736315
7256,Mabamba,TZ,-3.6,30.5,1289.43994140625,69.63,46,8.88,0,1538017731,84.43656148077147,4230.446137363281
7257,Venadillo,CO,4.72,-74.93,333,75.2,73,5.82,75,1538013600,79.02381902,1092.51972
7258,Kot Diji,PK,27.34,68.71,67.4762954711914,80.88,55,5.3,44,1538017731,81.65482625231796,221.37892923370362
7259,Xuanzhou,CN,30.95,118.78,10.01780891418457,74.67,80,6.98,56,1538017731,74.78503389869304,32.86682819801331
7260,Jimenez,MX,28.33,-105.4,1128.161376953125,69.8,88,3.36,90,1538012460,82.75460940187011,3701.3169719628904
7261,Uyovu,TZ,-3.28,31.53,1223.235473632812,66.93,53,10,0,1538017732,80.97633954959717,4013.239871313475
7262,Reims,FR,49.26,4.03,88.4493637084961,44.6,87,5.82,0,1538015400,45.61565873650284,290.1882104293823
7263,Calamar,CO,1.96,-72.65,215.8944091796875,71.88,97,2.17,56,1538017733,74.35910254694579,708.3150134130859
7264,Qujing,CN,25.49,103.8,1867.79638671875,60.36,100,4.29,92,1538017733,81.8077938409082,6127.941097402344
7265,Sursee,CH,47.17,8.11,500.2441711425781,48.2,93,0.27,0,1538015400,53.94427380257996,1641.221086451416
7266,Masterton,NZ,-40.95,175.66,111,48.39,91,3.96,88,1538017733,49.66460634,364.17324
7267,Rio Grande Da Serra,BR,-23.74,-46.4,751.9099731445312,71.6,88,3.36,64,1538017200,80.23413710702026,2466.896316291504
7268,Vytegra,RU,61.01,36.45,40.04039001464844,46.41,100,23.53,100,1538017734,46.8697813961148,131.36611317565917
7269,Itaberai,BR,-16.02,-49.81,704.1098022460938,67.56,51,4.97,0,1538017692,75.64525061260376,2310.071603601074
7270,Taunsa,PK,30.7,70.65,174.4799957275391,79.53,67,8.21,48,1538017734,81.5335433221396,572.4409491827394
7271,Carbondale,US,37.73,-89.22,128.8183135986328,62.06,86,4.63,1,1538016780,63.539212965954285,422.63227598693845
7272,Isagarh,IN,24.84,77.89,490.5937805175781,81.69,57,7.54,0,1538017735,87.32345894605652,1609.559698873291
7273,Adamas,GR,36.73,24.43,87.27503204345703,64.4,59,28.86,68,1538014800,65.4021739564531,286.33541612945555
7274,Banjarmasin,ID,-3.32,114.59,7.238674163818359,87.8,58,6.93,0,1538013600,87.88312126110267,23.748931743621824
7275,Corbu,RO,44.41,28.66,13.05066680908203,37.4,64,8.05,0,1538015400,37.54986002392868,42.81714969390868
7276,Mogoytuy,RU,51.28,114.93,656.8519897460938,60.63,56,17.94,12,1538017736,68.17259198713501,2155.026282038574
7277,Orapa,BW,-21.28,25.37,948.55810546875,65.13,26,10,0,1538017736,76.02223581161132,3112.0673747460937
7278,Urk,NL,52.67,5.6,3.595263242721558,59,93,6.93,8,1538016900,59.04128419210038,11.795483457250597
7279,Casian,PH,11.04,119.71,47.7857780456543,83.76,100,16.26,56,1538017737,84.30872122215158,156.77749204330445
7280,Pimenteiras,BR,-6.24,-41.42,279.0098876953125,80.43,37,8.21,0,1538017737,83.63385379981202,915.3867999462891
7281,Kutoarjo,ID,-7.72,109.9,15,78.99,80,7.99,0,1538017737,79.1622441,49.2126
7282,Ashford,GB,51.15,0.87,60.46332931518555,55.4,100,5.82,0,1538016600,56.094296782726516,198.37050935043334
7283,Orange Park,US,30.17,-81.71,4.450402736663818,84.02,83,6.93,90,1538016240,84.07110370760094,14.601059314556121
7284,Capaccio,IT,40.42,15.08,355.2359313964844,44.6,93,13.87,40,1538013300,48.67915288606995,1165.4722531628418
7285,Ellisras,ZA,-23.67,27.74,825.7608642578125,70.53,30,11.68,0,1538017738,80.01216245862061,2709.1892738916017
7286,Ughelli,NG,5.49,6,10.68906688690186,74.22,100,4.41,92,1538017738,74.34274191371829,35.0691182052231
7287,Ryazhsk,RU,53.71,40.06,129.1431121826172,41.01,83,21.07,92,1538017739,42.49294260860626,423.6978881732178
7288,Linares,CL,-35.85,-71.6,161.7111053466797,51.99,70,8.99,92,1538017658,53.8469189200296,530.5482628656006
7289,Dilla,ET,6.41,38.31,1558.160034179688,55.23,93,3.4,68,1538017739,73.1222581828833,5112.0737665380875
7290,Somerset West,ZA,-34.08,18.85,50.71822357177734,57.2,93,23.04,75,1538013600,57.78239431818131,166.39837662322995
7291,Lake City,US,38.03,-107.32,2714.489990234375,53.96,14,1.95,1,1538015700,85.13032568846191,8905.807339560546
7292,Culebra,US,34.68,-105.77,1910.250854492188,54.14,91,4.7,1,1538015700,76.07529594708252,6267.227413452149
7293,Coronel Bogado,PY,-27.16,-56.24,110.4747619628906,68,88,2.24,90,1538013600,69.26857506313415,362.45001803833
7294,Mingaora,PK,34.78,72.36,928.0266723632812,62.88,53,1.95,56,1538017740,73.53647459714722,3044.7070277563475
7295,Natubleng,PH,16.7,120.78,2148.796630859375,77.91,79,2.73,32,1538017741,102.58450278436035,7049.857938388672
7296,Zemlyansk,RU,51.9,38.73,182.3060913085938,42.8,65,8.95,0,1538015400,44.893409908131105,598.1171166088869
7297,Kirundo,BI,-2.59,30.09,1417.5,64.4,77,2.24,20,1538015400,80.67706745000001,4650.5907
7298,Pljevlja,ME,43.36,19.36,773,32,77,1.61,0,1538015400,40.87631262,2536.08932
7299,Duiwelskloof,ZA,-23.69,30.14,889.8115234375,61.44,83,6.76,0,1538017742,71.6576523349414,2919.3292385546874
7300,Andover,US,42.66,-71.14,50.49755859375,75.92,94,11.41,90,1538016960,76.49986043547852,165.67441013671876
7301,Dehui,CN,44.53,125.71,182.9697723388672,64.4,52,2.24,0,1538013600,66.50103091758088,600.2945478802491
7302,Kaset Sombun,TH,16.28,101.95,233.4684448242188,85.56,75,3.74,20,1538017743,88.24090414380981,765.97261251709
7303,Molln,DE,53.63,10.68,13,60.8,77,10.29,75,1538016600,60.94927822,42.65092
7304,Cilegon,ID,-6.02,106.05,19.8857364654541,86,66,4.7,40,1538015400,86.22834671868863,65.24191962532043
7305,Never,RU,53.98,124.16,447.4974975585938,59.55,51,4.07,24,1538017743,64.68858691461547,1468.167689890137
7306,Uwajima,JP,33.22,132.57,12.72440528869629,75.2,60,13.87,40,1538013600,75.34611358246579,41.74673784736634
7307,Meiganga,CM,6.52,14.29,1001.993774414062,61.35,94,2.39,36,1538017744,72.8558343919702,3287.381254848631
7308,Carndonagh,IE,55.25,-7.27,38.06044387817383,55.95,87,19.73,0,1538017744,56.38704579342644,124.87022669326782
7309,Raton,US,36.9,-104.44,2029.133178710938,55.04,9,4.7,1,1538016780,78.34041454314698,6657.2612980419935
7310,Nanchang,CN,28.68,115.89,30.21866607666016,74.13,72,10,44,1538017744,74.47699912943833,99.14260841094972
7311,Chandpur,BD,23.22,90.65,10.90407085418701,84.66,93,6.64,36,1538017745,84.78521079137437,35.77451182125091
7312,Dalmeny,CA,52.34,-106.77,525.0647583007812,44.6,65,9.17,40,1538013600,50.629287115682374,1722.6534616235351
7313,Sao Joao Do Paraiso,BR,-15.31,-42.01,783.5081176757812,65.31,87,8.99,0,1538017745,74.30697670478393,2570.56477279541
7314,Weihai,CN,37.5,122.11,13.23081493377686,69.27,100,5.64,0,1538017746,69.42192865403565,43.408186867332475
7315,Yunguyo,PE,-16.24,-69.09,3840.39111328125,46.77,93,13.47,0,1538017746,90.8689807303418,12599.708780097657
7316,Santana Do Livramento,BR,-30.89,-55.53,201.1765594482422,63.87,96,8.66,20,1538017746,66.18009836155059,660.0281033001709
7317,Okitipupa,NG,6.5,4.78,34.50058364868164,74.49,99,2.51,92,1538017746,74.8861681320028,113.19089485794068
7318,Castanos,MX,26.78,-101.42,759.4195556640625,67.38,98,5.41,92,1538017747,76.10036919251709,2491.5340550048827
7319,Santo Estevao,BR,-12.43,-39.25,239.9342041015625,72.51,85,4.63,76,1538017747,75.265150069646,787.1857341845703
7320,Shatalovo,RU,53.28,37.58,224.4870452880859,39.57,95,24.87,92,1538017747,42.147771271820375,736.5060776629638
7321,Serpneve,UA,46.3,29.02,50.67668914794922,29.49,81,2.73,0,1538017748,30.07191738088455,166.2621088241577
7322,Woensdrecht,NL,51.43,4.3,10.10993385314941,51.8,93,3.36,0,1538016900,51.91609176383968,33.169075382766714
7323,Hoshiarpur,IN,31.53,75.9,299.9752197265625,73.41,68,5.53,0,1538017748,76.85459744960693,984.1706998876953
7324,Bago,MM,17.34,96.48,15.22178173065186,84.2,83,9.17,40,1538015400,84.37479080630618,49.94023037319185
7325,Cruzilia,BR,-21.84,-44.81,1067.978637695312,75.39,42,7.99,92,1538017749,87.65353461793701,3503.8670336962878
7326,Kranjska Gora,SI,46.48,13.79,929.3226928710938,37.4,100,2.24,0,1538015400,48.0713567228772,3048.959063679199
7327,Jefferson City,US,38.58,-92.17,167.6432189941406,57.02,82,3.74,1,1538016780,58.94503702511658,550.0105786047362
7328,Orangeburg,US,33.49,-80.86,74.24948120117188,78.8,81,11.79,40,1538016960,79.65260233766418,243.60066790405273
7329,Kormilovka,RU,55,74.1,108.9762954711914,46.4,93,7.76,0,1538015400,47.65136826231796,357.5337892337036
7330,Dover,US,39.16,-75.52,2.502150297164917,73.04,94,10.29,75,1538016900,73.06873204173333,8.209154780950547
7331,Alanya,TR,36.55,32,28.29056739807129,66.39,100,9.89,0,1538017750,66.714858887998,92.81682514228821
7332,Pescantina,IT,45.48,10.87,74.32699584960938,44.6,87,2.24,0,1538014800,45.453492433721316,243.85498106323243
7333,Batayurt,RU,43.32,46.69,33,50.73,93,4.63,92,1538017750,51.10893702,108.26772
7334,Tanacu,RO,46.68,27.82,214.7448883056641,39.2,69,2.62,0,1538013600,41.665902667720644,704.543619348755
7335,Aspe,ES,38.35,-0.77,231.0011596679688,75.2,73,11.41,20,1538017200,77.85257245639771,757.8778446850588
7336,Keila,EE,59.31,24.42,40.55199813842773,51.8,53,27.51,20,1538016600,52.26565616150368,133.0446175724792
7337,Lilongwe,MW,-13.97,33.79,1033.181274414062,60.81,91,8.21,0,1538017751,72.67395858322021,3389.702452348631
7338,Skarnes,NO,60.25,11.68,139.993408203125,45.33,59,6.2,20,1538017752,46.93753590679199,459.2959733691406
7339,Olsztyn,PL,53.78,20.48,129.6035614013672,57.75,95,21.3,92,1538017686,59.23822991935822,425.2085483880615
7340,Brzeg,PL,50.86,17.47,147.7120056152344,57.2,44,8.05,75,1538017200,58.8961680977594,484.61945650268564
7341,Wolomin,PL,52.34,21.24,97.47562408447266,55.4,58,10.29,75,1538015400,56.519306742824554,319.80192652130125
7342,Guatire,VE,10.47,-66.54,312.4366760253906,73.05,91,2.17,64,1538017753,76.637691604599,1025.0547441711426
7343,Izhmorskiy,RU,56.19,86.64,239.75390625,59.01,89,7.43,24,1538017753,61.76307972023437,786.59420578125
7344,Punuare,HN,14.75,-85.99,347.7413330078125,68.73,97,2.17,88,1538017753,72.72309286244874,1140.8836749853515
7345,Jocon,HN,15.29,-86.92,544.9576416015625,77,94,0.94,75,1538013600,83.25771590105225,1787.9188288720702
7346,Vilani,LV,56.55,26.92,112.0067672729492,47.67,84,14.25,32,1538017754,48.95616698818924,367.47628233978264
7347,Chambas,CU,22.19,-78.91,40.39579010009766,82.4,83,10.29,20,1538013000,82.86386243397202,132.53212399200441
7348,Sakai,JP,34.53,135.5,36.26424026489258,69.8,82,3.36,75,1538015400,70.21642009510734,118.97717003067017
7349,Choma,ZM,-16.81,26.98,1318.295288085938,66.03,46,10,0,1538017755,81.16790569537355,4325.115912963869
7350,Kochevo,RU,59.6,54.31,181.9311065673828,37.59,92,7.43,24,1538017755,39.67910398084687,596.8868516705322
7351,Perigueux,FR,45.18,0.72,86.83075714111328,50,87,4.7,0,1538015400,50.997072374405974,284.8778212588501
7352,Mongo,TD,12.18,18.69,425.2934875488281,72.06,79,2.73,48,1538017755,76.94361959991394,1395.3198856896972
7353,Kerouane,GN,12.23,-12.34,470.4134521484375,69.27,95,2.17,32,1538017756,74.67172944621338,1543.3512703466797
7354,Zyryanskoye,RU,56.83,86.62,108.1626052856445,57.93,94,5.86,20,1538017756,59.17202470673874,354.8642019253539
7355,Akdagmadeni,TR,39.66,35.88,1315.42822265625,42.36,88,8.1,76,1538017756,57.46498335506836,4315.7095300195315
7356,Liberia,CR,10.63,-85.44,143.9813385009766,80.6,74,10.29,0,1538013600,82.2533290711264,472.37973460754404
7357,Seguela,CI,7.96,-6.67,340.7191162109375,70.17,99,5.08,92,1538017757,74.08245716830322,1117.8449052294923
7358,Shahrud,IR,36.42,54.97,1352.334228515625,39.21,83,2.39,0,1538017757,54.73877280599121,4436.792230283203
7359,Nizhnyaya Omka,RU,55.43,74.94,99.21155548095703,54.33,77,3.06,0,1538017757,55.4692403388945,325.49723968414304
7360,Mirai,BR,-21.2,-42.61,300.7065734863281,68.37,59,7.09,0,1538017758,71.82299554094911,986.5701545568847
7361,Sompeta,IN,18.93,84.6,5.320000171661377,84.39,79,4.74,32,1538017758,84.45108924277118,17.45406936319351
7362,Amlame,TG,7.47,0.9,446.0719909667969,72.06,98,2.62,76,1538017758,77.18221790795228,1463.4908308435058
7363,Goundam,ML,16.42,-3.66,271.2349548339844,77.19,60,2.73,0,1538017758,80.30457471226136,889.8784892175292
7364,Quixeramobim,BR,-5.2,-39.3,186.1466674804688,82.68,51,11.45,0,1538017759,84.81751101387817,610.7174325366212
7365,Dumra,IN,26.38,85.39,63.52705764770508,83.85,87,4.63,0,1538017759,84.57947739134514,208.42211181289673
7366,Kolda,SN,12.89,-14.94,10,73.77,96,7.76,44,1538017759,73.8848294,32.8084
7367,Qiongshan,CN,20.01,110.35,16.436279296875,86,70,6.71,0,1538013600,86.18873680898926,53.924802568359375
7368,Glinka,RU,54.64,32.87,238.7324371337891,44.25,95,28.9,92,1538017760,46.991350251661075,783.2429290460205
7369,Tartagal,AR,-22.52,-63.8,499,78.99,70,8.77,20,1538017700,84.71998706,1637.13916
7370,Igra,RU,57.55,53.1,232.0769805908203,39.66,87,6.98,44,1538017760,42.32492604350555,761.4074410015869
7371,Maravilha,BR,-26.76,-53.17,586.249755859375,62.25,97,3.29,12,1538017599,68.98187077154785,1923.391649013672
7372,Helsingborg,SE,56.05,12.69,11.88088893890381,57.2,82,23.04,12,1538016600,57.3364275348321,38.97929566631318
7373,Minnedosa,CA,50.25,-99.84,508.5333251953125,42.8,81,9.17,20,1538013600,48.63945766121826,1668.416474633789
7374,Yarega,RU,63.43,53.58,155,38.49,81,9.78,92,1538017761,40.2698557,508.5302
7375,Guardiagrele,IT,42.2,14.22,523.7719116210938,48.2,76,5.82,0,1538013000,54.21444143483033,1718.4118385229492
7376,Beoumi,CI,7.67,-5.58,212.8977661132812,69.9,100,4.07,92,1538017761,72.34469227441285,698.4835069750975
7377,Bayevo,RU,53.27,80.77,122.8791122436523,59.73,79,4.29,8,1538017762,61.14101347314712,403.14670661346423
